num_hops,packet_count,byte_count,flow_duration,cpu_usage,carbon_intensity,protocol,carbon_emission
2,5787,2436327,126.28333974635534,54.259363882821255,535.0016838409074,TCP,0.05264914381572943
2,5647,4890302,216.7677451265998,22.461384843914455,466.5050430042278,UDP,0.07728722450807936
2,5666,4164510,181.84584574290218,59.316313442304285,296.4916390710182,TCP,0.04432902388406097
1,3405,4872555,209.16515621800184,21.67397387963805,342.4182221470445,UDP,0.03333953591189113
4,1692,1944108,134.82327041825067,55.808014978556905,313.67874840007795,UDP,0.06554980877081551
2,3632,1732464,84.32646411838255,22.685750160826668,587.2032396559316,TCP,0.02759372778957608
2,828,924876,65.43037277183686,47.97876306919442,399.2485019072125,TCP,0.022943972961340823
7,7860,6052200,317.941960057843,16.308177236117345,438.9953923305541,TCP,0.32119273683406124
6,358,201912,88.65557749926253,25.022709371155845,259.4199952752551,UDP,0.04604606054471874
1,5178,3044664,145.10842192576524,81.57766391861578,548.6156606363376,TCP,0.037766845535442795
6,4308,4799112,266.2022601373215,37.943597727012865,531.0779736670655,UDP,0.18029710440560287
3,1943,390543,46.237814681650974,46.94352543420684,307.6175146099353,ICMP,0.013215832416647297
2,2624,3697216,182.3116633217059,58.8920571159889,260.5485582485386,TCP,0.04784096592198165
2,3777,4759020,233.3888679650023,15.767734580248383,315.69660388863,ICMP,0.038367733626615864
4,6024,8728776,392.66339878877676,18.21677413661421,311.2309707921263,TCP,0.09604575691810167
1,321,284406,22.929394959724508,72.7960988886987,357.33574830639003,TCP,0.008252714581417716
2,864,1164672,73.83044147489791,87.58167490827233,307.48924166177375,TCP,0.026901365581921563
6,2809,1955064,135.320652820196,15.061454743065578,588.7568370568687,TCP,0.1447148802812158
4,2864,4041104,193.91995386951692,58.263133739280065,381.01083949837437,TCP,0.10395116944207004
2,1489,290355,30.291619290162867,20.256472174980946,588.0273867207953,ICMP,0.01757152454614699
1,823,1149731,48.87742861416266,54.514200486346645,235.84877443077508,ICMP,0.008145939564626033
2,5898,1598358,79.39820398821351,77.15804114651081,284.8348994105127,UDP,0.02459897143100696
3,1149,822684,62.08161791759967,57.41419038391331,449.3917610653498,TCP,0.03866752991052076
4,331,333317,56.977294047253245,89.87350338463307,227.1777699218106,UDP,0.01664762931246359
2,1370,546630,36.99205948588131,82.1004634131292,568.7513494721568,ICMP,0.015365571073064821
3,5274,7494354,342.2101213447077,54.58682120968192,329.19133254462116,ICMP,0.07808049131188462
5,2895,1045095,90.32411552588589,51.17812587850415,351.0284523064745,UDP,0.05788732555921641
1,3954,2206332,91.83071778918446,49.269340910082185,403.7140565438943,UDP,0.021895497349565248
5,5383,7649243,348.3570826697038,74.9397128980582,459.8466262805745,TCP,0.4119245549446105
2,5318,1972978,103.98133098812136,32.71994306569254,253.10260004481992,TCP,0.019968001342587104
3,1218,345912,38.574688038952054,47.04428195891579,302.9282644274377,TCP,0.010340497781041189
1,520,765960,41.57054052342042,35.28397016404715,279.2221623497319,ICMP,0.007597058448027796
5,745,536400,69.81607591391294,14.696176283266379,273.7932914291023,ICMP,0.022945549832636837
5,4117,588731,83.42378192036539,38.63385898954237,478.7414402551681,ICMP,0.08863292083251459
2,1890,1249290,75.27151081366014,86.47727166767612,302.77942850443424,UDP,0.014868218672632931
5,3471,1968057,153.62338220596118,24.991581839306303,428.0288203475371,TCP,0.07771992412081485
1,1080,916920,51.88078258746583,73.05990715432095,506.22246643942026,TCP,0.02636354330002804
6,5875,822500,94.83836968591959,29.487164206984396,505.3622098822392,ICMP,0.1084339445749933
6,963,537354,90.12610134457996,39.00306032330439,445.72281291129315,TCP,0.04742163785173756
5,247,189943,70.29069903029372,29.080425522502136,497.1268179976017,ICMP,0.034904786315629543
3,1764,190512,37.465427065153044,25.86325189807706,502.9975756544044,UDP,0.019152745266352803
5,2797,1770501,113.49690684410439,78.38985378477969,347.0757986545498,ICMP,0.06922747217921396
1,5017,3787835,143.5688956909912,79.60749345159455,511.05136571048087,ICMP,0.03990673119681455
2,2974,1168782,87.07216700809659,36.67970955176092,536.7676935371884,ICMP,0.03372112292622917
3,2531,1789417,110.17121790248626,56.79677073723898,239.38990661337593,ICMP,0.03529355222790329
3,1947,149919,48.58300806426708,88.92157129275948,537.4425219350723,TCP,0.018274234119559585
5,6349,8234653,363.87182723971546,20.687125001151507,541.3966078226434,UDP,0.3713085419938462
3,2948,1329548,83.71476043800982,20.64051561569528,394.9238925965805,UDP,0.02664289869768825
2,3804,1806900,100.13115239918372,76.03444280153748,291.3842806161721,UDP,0.031033548524773753
2,2473,3247049,149.67742689424057,49.08446684528738,330.3709769829132,ICMP,0.06659366953558307
7,8262,10170522,521.3931706832171,42.153474612644764,503.29485369148927,UDP,0.427050971228388
2,2566,1011004,54.92060187594945,73.18453467276827,260.9472323929739,TCP,0.016588893126036095
2,4837,4648357,223.8938221857485,88.90336486102703,439.7362210907658,TCP,0.09783387017903047
3,3855,3770190,189.36889481134557,41.53718298397036,329.3215894110467,ICMP,0.04849473844981432
1,2908,1390024,61.17758226172153,53.87111044696228,408.91658723666865,ICMP,0.01591922186712959
2,2348,244192,35.867777967125356,41.92330550276301,533.9377823660586,ICMP,0.009732589586369722
1,270,268110,26.338933745078403,76.20766811272016,277.2669986937511,ICMP,0.00509066175087023
1,3373,1457136,76.5370138001545,43.934282302560156,246.15162436916515,TCP,0.010154972656374552
4,5975,4039100,202.99393509022468,42.858697911646885,343.3746783095906,ICMP,0.11639809798002584
2,260,65000,23.246595372575506,53.498879550511454,566.4168230399778,TCP,0.010512310071200454
2,4759,6553143,279.84032024299484,11.950771116774886,415.62391128289437,TCP,0.0836544235748979
2,2766,1264062,77.47949057057802,89.02175472120798,416.97419158439254,TCP,0.01990235887290303
2,3178,1042384,73.81787463970741,13.786547826733324,244.85374678668174,UDP,0.006039681233528444
2,3429,4546854,196.57795999395742,27.725979353888704,531.1794149685711,UDP,0.074690123704022
4,4020,2005980,126.35491577215404,46.4546895168099,422.1070753690432,ICMP,0.08300575594440954
1,4985,2313040,111.95470303200929,18.212101651513812,351.4188783333262,ICMP,0.012439138422904042
1,502,431720,37.33121435439763,93.05420343959364,350.34548788283075,ICMP,0.0051411093119116315
3,1194,222084,48.70505161184957,37.01120477606863,306.72560474982964,ICMP,0.019086112650333397
2,2410,1359240,77.9328054708517,14.674509473912794,394.24844308281644,TCP,0.025077402911984494
2,3772,5344924,220.7884367349577,12.654713266760877,515.1825962168055,ICMP,0.0899408991607497
2,5704,6513968,256.7929122973962,84.4934132797509,526.1330483335505,TCP,0.11818377107326034
4,4001,5461365,295.5482592065616,70.31905415622322,383.34540326469454,ICMP,0.108704126477396
1,2236,1690416,88.45948190329209,68.40194050281984,499.59144263900396,UDP,0.019862210206793126
2,2119,442871,37.420708353951525,13.544729024779123,450.52720620636796,UDP,0.014259612592413378
2,4437,2431476,108.23935560347643,36.18336703475922,523.0571131412752,UDP,0.07243592710211219
2,3781,3247879,185.29003396545593,50.493610063368045,546.236401479572,ICMP,0.09469762034184379
3,916,716312,75.77898406449204,85.66727458411899,558.9051765475273,TCP,0.04106260376715414
4,2129,872890,83.1054909044324,65.14049235982267,570.0021362069388,TCP,0.0909160886587605
5,6444,6057360,324.54323473905487,78.09927340631195,381.0145669633763,UDP,0.24234506988550672
4,2742,444204,58.901439891256885,39.60944947685857,561.0329280166088,ICMP,0.04330734483993302
2,2068,1104312,64.24845336192985,52.56876117911141,267.90818051540884,UDP,0.018232399855525827
1,3665,982220,48.45062030746676,63.56863842999357,283.7820473376191,ICMP,0.01106529585956662
2,2865,2355030,132.16187728300596,17.2988755185311,252.7449897597707,ICMP,0.019927902204338765
6,2544,1256736,125.86673024346561,10.644374750154189,285.4942209886368,UDP,0.06218481248587276
4,2975,2992850,189.7932188867804,13.70601584680425,505.0683546818497,UDP,0.07851025053474073
1,1867,2596997,114.7339404623021,71.75206397623268,582.6856679550908,ICMP,0.05955689677782647
5,2917,3258289,213.77471905453615,42.44609248938052,470.76724181820657,TCP,0.12715024607482409
2,1578,172002,28.89604320615303,66.71904442352671,357.2437906215895,TCP,0.012097143342897508
2,2472,328776,33.005029154691236,85.42112168396415,451.1785630662153,ICMP,0.005753798888433128
2,313,48828,34.87448744525051,19.30431502743237,518.617497367814,UDP,0.011032669918861522
2,4714,1338776,70.5591149586634,84.04870813643379,243.17195660360986,UDP,0.01817125167613848
2,4497,503664,40.2475520373623,54.48864629520774,328.1461733878101,ICMP,0.014755856876427451
5,2193,2872830,157.0822928773511,68.38927724228618,522.1526127809806,TCP,0.09795989974371476
2,1038,1309956,69.17301659080798,45.91135707368752,274.78357610861383,TCP,0.01806600022387557
2,142,160176,24.260194203359077,20.278330414017343,524.4507799827492,UDP,0.008517058311993658
2,4216,3482416,144.9680487906994,38.353980887671085,257.01843451913555,UDP,0.03835567224470187
2,417,113424,27.52373953660815,45.20248903766095,418.50665614912384,UDP,0.005101601008470084
3,4694,652466,67.45193573104656,38.98223462197928,373.95620198095696,UDP,0.02555369363743134
2,220,273900,38.897843774959625,56.70533758797783,486.8040211663809,UDP,0.016022323200441606
2,2449,3230231,158.48717278211817,86.70703174878275,265.32141923372944,ICMP,0.02596236317434637
1,1501,714476,37.49171878582455,90.83280959493993,387.6030317770026,UDP,0.008059231526859577
4,1570,1778810,119.50718941223236,35.49823304748996,244.66738429757882,ICMP,0.027191453721948436
2,4480,672000,48.687925158478436,88.72586929119532,494.6976690196778,UDP,0.024116542012434444
4,4040,601960,62.269867906040545,54.544580787687636,233.1168080709312,ICMP,0.025995120032081067
2,2656,783520,45.34271464220663,82.65885970479032,363.6267254495667,TCP,0.013261492996931813
2,436,129056,27.271404440055043,23.48875153894204,338.9452326607793,TCP,0.007999195226958666
2,2761,3056427,138.21803759750435,31.217099690286485,343.30486561031006,UDP,0.03965554940034882
1,1731,432750,34.52307522559102,34.5130120941973,331.60054646968365,ICMP,0.007437450555862166
2,1299,831360,58.159175524050376,70.76219504781575,484.3495999892789,TCP,0.0336031392208511
4,3989,5006195,271.14647413417515,54.37875622727166,558.2734656977079,TCP,0.17909641652713215
4,2475,1720125,120.3063402660018,13.514408085725254,352.5291282085821,UDP,0.06066844420294129
3,2849,1726494,111.2344673634721,39.51851844980901,393.67056801775817,TCP,0.02767343931686701
1,1335,113475,18.988691392741302,49.34532962331431,424.08171478042834,ICMP,0.005229465378227551
1,1316,825132,55.399896325753595,47.619093377400155,539.4088598395994,ICMP,0.016659112575231717
2,4880,2684000,148.38314195045376,55.919566967940774,495.23380744284856,ICMP,0.056057972409689405
2,5890,1425380,90.11349880319932,22.984427137471545,562.8635555987435,ICMP,0.036861860464400376
4,4919,4018823,197.21010641852,64.29304456555467,259.2366839253381,TCP,0.09258394826074726
1,3999,4730817,197.51014441646745,95.3761001592941,334.6541055038628,UDP,0.02700892815583246
2,4086,555696,42.209718758731505,92.2375715860461,439.1146829508379,ICMP,0.014269026770826821
2,1458,1806462,89.96044493478229,29.983152644054407,255.86292187794035,TCP,0.01754547390031124
2,1976,1885104,83.93540418341401,26.735223072075804,518.4082323318961,ICMP,0.02376320314721014
5,7426,5992782,291.98735992678485,35.63360568770436,285.74790964887677,TCP,0.15640430489976484
1,5397,5515734,238.30930143639068,73.28794569352867,262.882750801789,ICMP,0.035507465558674234
3,2381,2835771,136.27343743112712,44.846379210330866,205.29894631527284,ICMP,0.040932622168126785
5,5929,6255095,291.5058065073677,59.47997185396207,557.7489998414804,TCP,0.3458231146631702
5,3315,3911700,206.82996560364353,59.76648418532285,253.1463395257048,ICMP,0.08102245476410047
2,1374,1813680,89.24077644392871,49.42953146008341,386.4201442611474,ICMP,0.040807876113644184
2,3735,2457630,128.0838810468164,53.152147725528806,338.8665796242489,ICMP,0.04433193158519004
3,1635,1657890,85.97026795627286,48.411574313641665,251.68757126189922,TCP,0.02550808729591968
2,3932,2477160,123.76613693148008,17.322583742999743,281.98945351582944,ICMP,0.015347720045281852
2,4057,941224,56.38083063625359,81.87202154940432,332.0159056674833,UDP,0.013403611574493319
4,4003,716537,63.41287651615281,90.39106861983119,460.8650361347196,UDP,0.025589397148466104
2,4142,1727214,98.95484885605087,29.154422396757752,528.7842779187182,UDP,0.04529973093358021
3,3062,1558558,107.54351565871022,86.33427651380897,247.4222201357515,UDP,0.021431466180263006
4,4893,3743145,199.85011331979317,72.62137855415557,379.690904413314,TCP,0.10821310459868488
1,776,294104,18.30885468991982,82.65454938671031,554.7374171101553,ICMP,0.005023901149114794
4,6622,4847304,252.34552607298218,88.96444861465783,540.2207432291741,UDP,0.10861057990964285
2,2504,513320,42.26710273996296,17.619730666062754,360.3570378577392,UDP,0.013520306052737397
2,2478,1298472,78.86030308816669,13.856580239962467,307.056637916699,TCP,0.014545387405817846
2,2866,785284,48.27345543202665,25.67774347189159,484.5375850918519,ICMP,0.010556374060980058
6,441,571977,107.04020140966614,40.14694123222342,282.2035033655817,ICMP,0.06468949963828408
4,2179,3185698,158.21382686436533,59.929548115326874,468.62344004898455,TCP,0.09617027335930882
2,3381,3935484,193.64381396438253,60.07708110140558,295.52713636289945,ICMP,0.033157845822351734
1,1878,1763442,79.10797913021894,65.80270499838522,428.75212486602203,TCP,0.026266676746994583
3,2871,1449855,100.37341884056661,36.28943745881067,355.6066769450113,UDP,0.02970433575852932
2,1198,956004,57.332084667146546,31.73766642609963,495.39348539530675,UDP,0.02960322531276213
2,1611,1243692,78.10325882698491,62.11234311748177,348.25351592551425,ICMP,0.0176412269776658
4,2580,3137280,184.10812945650468,44.34024227563712,484.2909680906076,UDP,0.08714633446506731
2,406,300846,45.431171682468616,92.53684383427444,479.1220369233218,TCP,0.010550387791291952
2,4255,2689160,123.10618975393524,61.38230059306889,469.7386720747291,UDP,0.03507153681950526
5,1804,2529208,152.19404865592395,90.40839438315166,589.6110908380177,ICMP,0.09265559770543932
1,5049,3074841,127.18014303155955,58.35048800434648,489.01775811643023,ICMP,0.022526809573041644
2,3949,995148,66.09403685988488,81.97558682979326,570.5945216554088,ICMP,0.025597905337792645
2,5098,1870966,100.84881141196358,90.34640608896805,524.5930149542864,ICMP,0.03991367841320775
2,4060,1356040,65.95145689727839,13.869423454328318,431.2420021273022,ICMP,0.025800685399480956
3,3668,1907360,106.05513763800292,13.684843590768885,300.4084669242656,TCP,0.03835900308733618
5,2577,2896548,182.74956674236032,17.27389360010209,249.41715290742246,ICMP,0.07310644199853263
3,5252,5141708,238.15606752920957,11.499185867229825,405.3444909858905,UDP,0.05917722565942963
5,4710,3772710,231.41669932165848,64.05407285352703,565.7133482801295,TCP,0.2096004806350852
2,4444,1782044,89.15779702953154,88.67100472577408,397.7863109356768,UDP,0.028347337914109046
2,2846,3181828,147.14411749602013,23.008321421044197,270.15006157585583,ICMP,0.02896655060988676
3,4290,1059630,79.12069432558745,14.370901637410954,401.8798211934598,UDP,0.03971008564816859
3,5671,6107667,309.651564788478,81.22635529339671,276.12512907332166,ICMP,0.09401334239971781
6,5259,3902178,220.71042407261652,92.18829086575342,407.6599570351281,TCP,0.11854772476394919
2,5530,1310610,79.25330205838667,18.83077809503836,542.885429471424,UDP,0.016941441559776768
2,5868,4230828,182.31822955550786,59.805982763934665,469.54320531997615,UDP,0.0700278302620576
3,1990,1466630,108.71147811666773,23.918012223717625,414.1733662284324,UDP,0.05509870025677761
2,187,182699,29.476588170825764,37.24044827434711,500.7583326696432,ICMP,0.010327798496516764
2,2932,1234372,71.91824639566796,55.90692473465659,521.9871231900742,TCP,0.02937446432974878
2,3860,2018780,116.73572058192046,68.64623445317534,240.77963169706564,TCP,0.03444463008031523
1,2172,2880072,119.27259305096773,62.39669175036089,276.63910652789264,TCP,0.027173113106142784
6,745,808325,98.47935997595992,62.18531499235844,546.6342730839796,UDP,0.14034780473131228
2,3610,1306820,80.85332288634199,43.208642116215124,548.0346385365245,TCP,0.030975098231278527
4,1667,410082,67.75518339054412,64.81415078244974,257.8608921640818,ICMP,0.03154460975226499
6,5462,3484756,203.00181013649808,56.17932649429709,531.9572158703186,ICMP,0.27590468105896293
4,6295,8045010,345.5186689126317,48.062225859388455,298.1682806056484,TCP,0.08345514446836248
2,2442,1702074,86.1209205641049,37.40406957596843,453.5676242903017,TCP,0.032185973927922995
5,5767,1764702,143.45628850290015,39.31665951022446,364.3316121483691,UDP,0.06612193761138849
2,781,344421,44.80624423757236,76.81550249096422,202.1100622363982,TCP,0.011877006237091954
2,838,1096104,70.2326927456908,24.6429280404746,416.0218068413938,ICMP,0.015713998315329703
1,4050,283500,23.534271781847355,33.73515410504408,478.83714743550775,ICMP,0.006623400078967658
5,6421,3531550,194.8056020428772,40.14750340262019,467.8499705754544,ICMP,0.08751038618489672
1,1507,1306569,66.79221158814418,98.47642093280483,171.70717468792418,ICMP,0.010554679157332414
3,2267,2135514,126.86733205419888,68.46369940297002,556.5764748372019,ICMP,0.0706182069897723
4,6171,6275907,274.9949765912332,84.25411155890997,214.6302107331204,UDP,0.09718511825253974
6,3681,3647871,207.0325971678719,34.46400702106713,403.13160796861234,ICMP,0.09431743423939247
3,360,451440,53.7743051633001,92.98121170526426,267.2339695935087,ICMP,0.01526975924729904
2,2517,805440,54.52944143741289,72.94589727354784,569.9499076601742,TCP,0.03291166308064013
2,1812,2292180,113.83873500680696,58.55762692038968,407.385155445941,UDP,0.05236055671894271
1,2871,2411640,103.78824572243764,72.3799854871418,457.8145037559686,ICMP,0.04126504017600846
3,925,511525,53.62920340873137,56.21002486283282,570.7869850506036,TCP,0.03496241030417801
3,5278,4618250,231.1187271031232,13.441812659981352,512.6038314291563,TCP,0.10532418318781685
2,4791,3598041,149.595777910742,58.22077741936765,461.60656579905856,UDP,0.06324459458954369
2,5300,7663800,307.07543201353036,67.0900621236163,566.6948048854623,TCP,0.193495892226873
6,2048,2748416,179.6473798249589,46.92055880407176,385.7202408466751,ICMP,0.13109452938705518
5,1962,2929266,192.59038501597107,13.018822293448414,518.6764150445233,ICMP,0.1503052376995181
6,3912,2190720,144.5928422283861,49.285790196449575,185.48540751193323,UDP,0.045826170874438445
2,2841,4187634,193.18074186240227,28.398953277301693,549.8554686675178,UDP,0.1033670029497174
3,2593,1426150,96.04320831137989,32.912407221259876,638.6109056932862,UDP,0.04990034169220205
1,3773,2426039,108.01117871845123,43.549360020700846,315.2335156887161,TCP,0.017816828472059277
2,5768,7527240,339.67079960971154,10.612318737367518,217.3308649996765,TCP,0.058413728105208854
6,7524,8908416,401.63653463579607,57.211869830991574,580.0172669534683,ICMP,0.34388877067185886
4,1846,2194894,123.64004229090884,64.633562482046,401.2463612465165,TCP,0.06934419841002244
2,2292,2644968,130.20421421270854,26.977334029634733,328.92575845783574,ICMP,0.025627391015632644
2,4616,2354160,127.00239548954808,27.016195977235697,448.6658376276288,ICMP,0.061440396541746024
2,3512,4930848,209.58167003902767,24.667710103749837,318.2656497447842,ICMP,0.04389055197206709
2,838,1050014,72.12573133325117,57.831765239893315,435.3542285574768,UDP,0.03721384037599357
2,5822,6217896,246.8515967527973,76.17154399676221,408.21106218324223,ICMP,0.11944571239378818
2,3327,2990973,158.82689880417243,82.72360884914477,191.48597380524376,TCP,0.02895484541485296
1,5101,2142420,96.5729952092199,61.29506505451859,459.5637154901112,TCP,0.028508854483881345
2,2520,3255840,162.8197579709044,62.30860771025604,283.0575265060527,TCP,0.05626923944077807
2,3811,2667700,112.92278247172521,72.43916303895726,265.03598295931414,UDP,0.021433645744986202
2,3262,3682798,165.49415286288877,13.386124174431057,553.3823896536504,ICMP,0.05074110979802856
1,2401,1731121,76.87771586899241,79.80109665393525,368.1511313124428,UDP,0.018139584993983517
3,6344,5861856,287.5202025228347,22.895341382859353,361.4483534744035,UDP,0.07142884249556107
2,5185,347395,48.261527444041285,17.343157947514158,341.0773029402942,ICMP,0.014720432543730795
2,180,105300,28.643868253451913,44.040277767181436,273.67192104971343,UDP,0.00603988448119892
4,670,890430,87.37924281141868,36.17058359860282,270.15467332922213,ICMP,0.043871388379097265
2,960,441600,48.23056849843444,87.15796471986968,498.2265260575113,UDP,0.021850887941390063
3,4967,3650745,173.15528676395323,41.18914549964799,281.513510527507,TCP,0.04485043077267429
2,3526,1061326,58.02635313490393,63.22920184300583,384.29808758358547,ICMP,0.025393547191563306
5,6673,5718761,303.5474755691452,80.60026699379071,394.0900455170522,ICMP,0.2346373374258557
1,5196,1943304,86.322763292172,87.54870904056557,243.20980328941326,ICMP,0.012887098567129347
2,2725,1234425,71.61164025369823,24.721540692853136,575.8024351229155,ICMP,0.02462541851353411
6,7089,1233486,118.03793349451486,35.61975957219295,219.4374032266585,TCP,0.033871610992750344
1,4494,921270,46.30944977560359,92.65076085690048,452.1396549736561,ICMP,0.012490141565043383
2,5577,8242806,364.52925118209953,67.59821085298745,533.7582147779602,ICMP,0.1372185624829492
1,3829,2955988,121.5147126949915,34.191145408975125,569.6751483992895,UDP,0.029336911958610257
2,3580,2083560,102.20437488994068,91.52832584868501,419.15115469356437,ICMP,0.02821328163870502
2,636,947004,67.1898772687056,54.11265743173437,396.04277005188436,TCP,0.012721566725974251
2,3140,3937560,193.35248665353626,41.59493078287311,272.1808479023595,ICMP,0.05003696084868639
2,3975,3001125,137.8865165883795,68.32598651190786,410.41400016349706,UDP,0.04072177834703501
1,4593,914007,37.56412322424784,67.01110842456694,324.0748978714956,ICMP,0.008999271423472574
4,6157,2764493,175.53488320256935,88.42894995447804,409.5558311010172,TCP,0.06417388387189694
2,942,758310,56.960354606360106,40.14491097006494,361.13923155627924,UDP,0.02167093605990847
3,4244,3382468,187.48426449769184,24.23311782188361,268.0331279672804,ICMP,0.03713365509931098
2,3710,2251970,112.3267865906532,22.61261956118128,285.69131032026155,ICMP,0.030857304954052322
3,761,482474,53.41008022135609,82.88632525090603,182.94841064038172,UDP,0.00682194521249752
3,5419,449777,51.997208807134925,93.03090405694475,550.27861251123,TCP,0.02141530212590538
6,1931,1473353,133.5867363444597,35.78858607437309,429.592120124099,UDP,0.09673926763354151
3,790,288350,50.81579809760577,45.76388814878241,352.35528869137363,ICMP,0.01850668349603142
2,3960,2942280,162.15409744634624,49.68583645367867,509.2500725049307,TCP,0.044192430062600846
3,1274,1230684,81.17755673795975,90.54582250506971,227.32757010300068,UDP,0.016756848465526403
3,923,817778,73.7383394538864,65.36116325263927,514.9623833916703,ICMP,0.037620001059159996
2,134,103448,29.10670860353455,79.87802828229825,557.473866304463,TCP,0.011301233741157617
1,258,384936,31.91192390109987,27.288978649151613,526.5437699668028,TCP,0.010126934682418882
2,5386,7421908,310.4135106598279,44.66030275365523,261.84705645629555,ICMP,0.0722780771346945
4,452,594832,67.3938012078563,57.70208117675548,313.8602340574078,TCP,0.017945344702845138
2,4448,3487232,149.00551707850434,29.91847904960566,453.6136576281508,TCP,0.03985902242494892
2,944,553184,43.656193162896564,78.70707751956441,305.6228807747014,TCP,0.011139521022536415
5,5460,4455360,258.7027571480016,54.37395073573781,499.44342057079825,TCP,0.12049199793602125
4,1191,1567356,120.34174695823718,60.46300990276459,305.62175418280975,TCP,0.0338936074666833
1,3923,662987,33.09124064997254,40.32070693715239,396.7754737634498,TCP,0.006038168156476827
5,454,627882,69.46020236071058,47.155960908717375,327.24726590657014,ICMP,0.05501983367138482
2,3310,1489500,80.5105751836223,90.46585948492734,368.13779307517956,ICMP,0.017247019986085188
4,3078,4118364,193.68580170727446,21.411456415930264,553.4605867952607,UDP,0.14333698077706658
2,1587,879198,71.49227042610822,72.5853542953105,567.0883180572785,TCP,0.040635686921836695
4,2599,1185144,98.56851922231428,92.2519600199214,358.026090788459,TCP,0.03499874774634454
4,5654,2883540,148.90593004517237,36.25127050625336,360.7321065811931,UDP,0.09807131268108132
6,4272,1836960,158.34043697792342,27.371681117555028,334.94999390078976,TCP,0.07635746754259544
3,751,776534,64.85909638314999,65.38016489088884,562.4372261481385,UDP,0.04228461979664012
6,7641,6831054,338.895444093734,86.35964248255634,477.9770868550019,ICMP,0.16501631665562988
2,3480,445440,38.2774527152409,23.214172109586233,285.12404734966395,UDP,0.008896868745786794
2,5092,5188748,236.4763148314225,10.212460414838475,318.8967297624103,TCP,0.034459579091541535
4,540,332100,59.27909499845882,74.60574636771545,550.1399119790146,TCP,0.05600207674993932
6,4916,5933612,333.3559663985743,25.941808029259906,249.57443561959175,ICMP,0.10408609079186558
2,1068,131364,30.666613532114347,87.18527460473511,524.534996170955,ICMP,0.015428818800128712
3,3766,1054480,78.76577444293328,71.48444161616617,259.70735928402763,UDP,0.03098720912510965
2,3421,3506525,181.82761983861081,16.00736608075329,473.9209431283988,TCP,0.05454970580888368
2,5042,2747890,127.29054732512516,37.17535322067955,544.0698099673233,UDP,0.08650692229979129
1,1119,1073121,58.659108571726264,23.873100715330136,294.57182126591175,ICMP,0.009896222057824092
2,4549,5194958,236.6377376385821,77.33439560109996,371.02915498879014,TCP,0.06415441737319974
3,5710,7542910,351.85218748655956,19.331163197723154,564.3236812049084,TCP,0.2156629274327361
3,5132,5968516,250.84430975858058,88.69777637842459,271.5229535490231,ICMP,0.05938129526636289
2,1083,930297,58.753364048887185,27.53679327028065,461.0100694870169,ICMP,0.022611321104920236
2,5355,7657650,347.04109650735074,65.4217329381873,228.16158214461717,ICMP,0.05839817797780857
4,4845,2635680,151.45687427908965,37.6865803440458,394.8719591349065,TCP,0.04803154612701374
1,2949,4290795,165.55451378778204,34.839585215958415,552.0293765865788,ICMP,0.03176057043143845
1,192,163968,11.31679691160581,98.80817435156102,266.97536534034293,TCP,0.001453061395053529
2,5124,1901004,103.96674910517574,86.39742626526859,505.34118816531463,ICMP,0.04619223809164996
2,5883,4506378,209.5569608040513,64.13126572543365,544.6253309327576,TCP,0.12130419070675809
1,4518,5435154,226.91258934698746,17.25345864221153,218.51749952265826,UDP,0.024258075958981783
2,3242,972600,66.67533293321353,25.73583901821041,535.4487332971113,UDP,0.01717883879425561
2,5491,6501344,291.97155862311797,58.95095300331905,429.4949440530014,ICMP,0.07912340843660262
3,3191,3570729,180.2311182874996,52.5786236027997,518.0046625774762,ICMP,0.05903205637240701
4,6042,3836670,200.61190251224147,59.221594025496614,387.47671122745214,TCP,0.1194638264325992
2,2820,3623700,162.787014289233,32.223132627885576,495.45806658107944,ICMP,0.049560751221585014
2,1827,2506644,132.16221991731382,90.06321112868922,327.0234945704957,ICMP,0.03623685292652832
5,4806,6800490,299.3556280301948,53.286955065996615,282.33148363428427,TCP,0.17719240678912557
3,5774,981580,81.31205504822402,46.92835016746934,411.93477973687936,ICMP,0.05328566064212844
4,6620,2164740,136.56295136927227,47.30541416866664,353.81336804645014,TCP,0.05423367196536995
2,1027,182806,33.40263895236523,64.83365941220204,458.49327094557674,TCP,0.012959917557346386
4,496,79360,52.04953714276593,91.12399776482037,361.2326785839459,ICMP,0.02279049571622682
2,3295,672180,47.026728019302396,26.434514566612837,539.230740783982,TCP,0.024145137346218842
4,1810,280550,58.3349893510512,18.21719845109888,276.70961172399893,UDP,0.01607627854697184
2,651,927675,62.72778321674814,13.326923951396985,523.1355450008383,TCP,0.024017750623602164
4,3491,4922310,234.4068929397153,13.540363889976863,356.94953733143717,UDP,0.128660849541207
3,1696,741152,58.32987308142349,18.48314975387996,382.7700128164853,ICMP,0.018764666237689413
2,5317,5157490,235.60446840279786,18.68568139782284,257.8207700179608,TCP,0.033893494411805045
2,618,276864,41.91099270024966,83.4253492803726,534.245497527719,ICMP,0.011889671195069274
4,4886,2125410,130.54445086293254,34.004995433062206,471.0502596671371,TCP,0.05087494422547037
2,1297,98572,35.87141406182928,42.26265769818048,551.3715857347566,UDP,0.013744015452532586
2,2218,1980674,104.93852488941998,83.66352503282022,452.61634684262174,ICMP,0.03481063437458218
1,3873,3024813,137.0272299165031,13.220510753133595,284.2914078871092,UDP,0.01122633720721399
